Year,Cars,Male,AgeGroup,City,TotalWeightedTrips,TotalWeightedKilometers,WeightedPersons,WeightedAverageTrips,WeightedAvgPartySizeCar,ShareTrips_Walk,ShareTrips_Bike,ShareTrips_Car,ShareTrips_PT,ShareKM_Walk,ShareKM_Bike,ShareKM_Car,ShareKM_PT
2014,0,0,0-17,0,9317.947004,112989.3423,3216.309628,2.015789504,2.072481665,0.271792398,0.259110879,0.243987063,0.225109661,0.027136472,0.035067905,0.20028694,0.737508682
2014,0,0,0-17,1,36147.58223,274483.5503,11871.23227,3.044973042,2.243342966,0.320592795,0.370344025,0.134146502,0.174916677,0.047983913,0.101698219,0.645399922,0.204917947
2014,0,0,18-30,0,17357.58562,292254.8165,6388.540576,2.716987615,1.322023115,0.299078376,0.161032749,0.338053669,0.201835206,0.017436499,0.019840081,0.698916468,0.263806951
2014,0,0,18-30,1,414625.7084,4372494.783,139585.4493,2.970407807,1.312483259,0.287472355,0.410444014,0.128705132,0.173378498,0.039282987,0.130515567,0.460781311,0.369420135
2014,0,0,31-55,0,24816.84245,205377.5835,8958.139625,2.770312083,0.800407714,0.384066369,0.226827633,0.186040799,0.203065199,0.043973305,0.096865529,0.425892815,0.433268351
2014,0,0,31-55,1,258477.4345,1895165.261,82620.89018,3.128475545,1.004386836,0.367688332,0.366689544,0.047662813,0.21795931,0.057616032,0.157453561,0.153017354,0.631913053
2014,0,0,56-65,0,17657.155,157936.147,5923.235576,2.98099827,1.356612267,0.37468404,0.315007778,0.152146714,0.158161468,0.062490317,0.124710907,0.230949311,0.581849465
2014,0,0,56-65,1,77621.0187,429982.5287,27216.14711,2.852020839,1.37721585,0.454527962,0.256889064,0.05171472,0.236868253,0.105098733,0.138811863,0.275299967,0.480789438
2014,0,0,66+,0,39702.04136,229331.8377,15343.13528,2.587609418,1.3913982,0.522678069,0.202575417,0.177355935,0.097390578,0.079265714,0.11319648,0.405649686,0.40188812
2014,0,0,66+,1,152543.4046,1013813.786,52506.29489,2.905240313,1.6746912,0.374657044,0.266269135,0.119996219,0.239077602,0.061591104,0.090976443,0.196793945,0.650638508
2014,0,1,0-17,0,7197.348209,99093.94254,2908.46919,1.958953314,1.776068552,0.290172922,0.263770596,0.267181579,0.178874903,0.022079301,0.035384189,0.589774197,0.352762313
2014,0,1,0-17,1,28515.33683,113455.7351,11093.55397,2.57044198,1.820941782,0.303856752,0.336170283,0.089869434,0.270103531,0.065308518,0.166053634,0.345904064,0.422733784
2014,0,1,18-30,0,26353.45775,302448.8583,8702.408827,3.028294611,0.944349276,0.368021179,0.184158878,0.265652176,0.182167766,0.031577263,0.032719199,0.546472793,0.389230745
2014,0,1,18-30,1,370956.786,3690077.004,130829.3978,2.835423783,0.969194779,0.301152108,0.332838963,0.174656796,0.191352133,0.034260187,0.132905907,0.427551039,0.405282867
2014,0,1,31-55,0,21558.04531,423635.4234,8459.316719,2.548438134,0.66211907,0.311634694,0.259485859,0.286172406,0.142707041,0.020085662,0.052845241,0.774123844,0.152945253
2014,0,1,31-55,1,271094.1706,2236681.157,87078.29227,3.113223326,0.56840349,0.280753847,0.463939408,0.094399836,0.160906909,0.041887485,0.204625034,0.291068784,0.462418697
2014,0,1,56-65,0,9921.81457,98253.25862,3495.401558,2.838533543,0.88240484,0.336630577,0.223210681,0.172292089,0.267866654,0.034033761,0.057506451,0.47983087,0.428628918
2014,0,1,56-65,1,59333.3374,429458.9562,20829.7111,2.848495456,0.678713341,0.403062047,0.374936972,0.083111253,0.138889728,0.078310844,0.162260836,0.468577454,0.290850866
2014,0,1,66+,0,19739.43375,182860.77,5840.238879,3.379901774,1.154259446,0.365732683,0.371984136,0.165917046,0.096366135,0.038409885,0.116828742,0.314029056,0.530732317
2014,0,1,66+,1,53978.81501,194670.758,18332.7287,1.85925171,1.177261964,0.39781507,0.355599056,0.055937836,0.190648037,0.13452362,0.2669987,0.146459371,0.452018309
2014,1,0,0-17,0,104774.8512,1328564.98,35361.42067,2.962970638,2.051887613,0.162898984,0.253278731,0.41528373,0.168538555,0.013094912,0.0406514,0.683690915,0.262562773
2014,1,0,0-17,1,211785.7943,1857961.591,71231.23547,2.973215232,2.104111577,0.277638149,0.357355592,0.256946963,0.108059296,0.036200141,0.076988361,0.68526258,0.201548919
2014,1,0,18-30,0,140286.0974,2374305.973,42880.94748,3.271525132,0.598468578,0.142446573,0.044346713,0.702517404,0.11068931,0.010416694,0.003557115,0.808686888,0.177339302
2014,1,0,18-30,1,381286.8405,4718965.461,111248.5791,3.427341217,0.678865404,0.227828893,0.157011111,0.526565182,0.088594814,0.023514684,0.044569068,0.787052137,0.144864111
2014,1,0,31-55,0,464424.8421,7429341.057,136088.3578,3.412671367,0.659082961,0.111850791,0.08840404,0.773628226,0.026116943,0.009548935,0.018084538,0.923684551,0.048681975
2014,1,0,31-55,1,940280.7671,9683601.215,257846.0831,3.64667462,0.725249117,0.188149905,0.214621053,0.534401232,0.06282781,0.027874713,0.067069186,0.803916198,0.101139903
2014,1,0,56-65,0,232289.6952,3023306.252,67443.6107,3.444206097,0.473480165,0.243929237,0.09466851,0.652993832,0.008408421,0.033610055,0.023617133,0.883088068,0.059684744
2014,1,0,56-65,1,285220.5048,2430761.765,87495.33552,3.259836689,0.615775617,0.213371712,0.221003081,0.529750219,0.035874989,0.031247731,0.089343344,0.776341594,0.103067331
2014,1,0,66+,0,333994.0997,3721227.773,102437.4736,3.26046795,0.631235208,0.245788264,0.071516076,0.674135151,0.008560509,0.024888385,0.01626202,0.905405771,0.053443824
2014,1,0,66+,1,355845.0052,3727349.24,116282.7375,3.060170519,0.701981421,0.249771345,0.090154128,0.629887622,0.030186905,0.030202755,0.023142162,0.855779724,0.090875359
2014,1,1,0-17,0,135354.0811,1246357.996,45009.22403,3.007252046,1.673826307,0.119532611,0.358029689,0.358624702,0.163812998,0.010096324,0.091862472,0.686160221,0.211880983
2014,1,1,0-17,1,204279.6156,965700.5939,66657.19892,3.064629462,2.100333794,0.268089699,0.479818112,0.200598372,0.051493817,0.056020516,0.249726239,0.599003177,0.095250068
2014,1,1,18-30,0,137390.3883,2548177.767,49084.37075,2.799065899,0.594096671,0.087485015,0.079842442,0.723881608,0.108790936,0.007603967,0.008362362,0.875823553,0.108210118
2014,1,1,18-30,1,392475.9709,6053749.842,112640.2989,3.484329984,0.591601163,0.198583127,0.147276154,0.565327397,0.088813322,0.012774476,0.036399836,0.810009235,0.140816453
2014,1,1,31-55,0,498025.7544,10191050.2,145801.0281,3.415790417,0.51714276,0.097798537,0.101965262,0.772627305,0.027608895,0.007189128,0.026801359,0.918509759,0.047499754
2014,1,1,31-55,1,896864.7904,13100225.91,254067.0668,3.530031664,0.646772788,0.132011961,0.219305476,0.607584885,0.041097677,0.013534499,0.077839353,0.796097856,0.112528291
2014,1,1,56-65,0,216206.3427,3603390.034,68632.52614,3.150202315,0.481386598,0.120042031,0.13378089,0.732140796,0.014036283,0.010727112,0.046752854,0.925603542,0.016916493
2014,1,1,56-65,1,309681.9175,3695130.128,88826.91088,3.486352441,0.484923206,0.172441448,0.153039432,0.638531835,0.035987285,0.025479887,0.072584869,0.861918634,0.04001661
2014,1,1,66+,0,345699.7297,5876604.514,113244.105,3.052695145,0.456773661,0.156797001,0.098184461,0.733075013,0.011943525,0.010626209,0.033425158,0.9193983,0.036550333
2014,1,1,66+,1,382602.1337,3794763.766,113960.15,3.357332661,0.580308398,0.2069807,0.12120398,0.656370797,0.015444523,0.026243021,0.047847665,0.897088314,0.028821
2014,2,0,0-17,0,206979.5832,3325550.515,70948.39866,2.91732565,1.936580311,0.138377713,0.170354933,0.572731968,0.118535385,0.010801096,0.026686873,0.766268217,0.196243813
2014,2,0,0-17,1,132119.7975,894492.755,43556.50067,3.033296877,1.584206369,0.306803271,0.256385465,0.343963094,0.09284817,0.051155148,0.071525705,0.76138416,0.115934986
2014,2,0,18-30,0,162128.1655,2583545.251,52787.35593,3.071344693,0.76024042,0.111791452,0.083436887,0.735078075,0.069693586,0.008644743,0.014005581,0.887244545,0.090105131
2014,2,0,18-30,1,109613.4336,1266575.969,32832.49126,3.338565835,0.708495064,0.160812454,0.162643458,0.599859559,0.076684529,0.022851964,0.051959134,0.764545645,0.160643257
2014,2,0,31-55,0,736965.5366,11542744.93,192703.3947,3.824351603,0.640447888,0.090202659,0.023102195,0.878249543,0.008445602,0.008687592,0.005546535,0.971993983,0.01377189
2014,2,0,31-55,1,504057.1717,6552817.201,138080.1577,3.650467815,0.663267735,0.116436886,0.099092313,0.768071709,0.016399092,0.016258205,0.026045739,0.908877086,0.048818969
2014,2,0,56-65,0,211147.0825,3853396.114,62534.42507,3.376493543,0.42641246,0.134007477,0.086082964,0.76969258,0.010216979,0.013767403,0.015770732,0.918875999,0.051585865
2014,2,0,56-65,1,96435.37889,1862261.836,29597.36373,3.258242179,0.468921806,0.092647563,0.062460588,0.818833442,0.026058407,0.013038506,0.006690593,0.920510709,0.059760192
2014,2,0,66+,0,51744.00203,991380.3681,18366.35652,2.817325362,0.633684497,0.160180936,0.037218761,0.792796278,0.009804025,0.014490995,0.005426539,0.96646058,0.013621886
2014,2,0,66+,1,29531.75774,285695.9244,9778.416652,3.020096074,0.663859699,0.125848768,0.099386921,0.759940087,0.014824224,0.01540205,0.026530495,0.937911793,0.020155661
2014,2,1,0-17,0,188976.0858,2204238.636,68671.00373,2.751905106,1.661767884,0.123459295,0.289395478,0.413495816,0.173649411,0.013666368,0.065139309,0.518590828,0.402603494
2014,2,1,0-17,1,112007.4079,1107083.764,38864.50962,2.8819972,1.631078621,0.232932884,0.422147451,0.306335915,0.03858375,0.027930115,0.107150985,0.755226635,0.109692265
2014,2,1,18-30,0,171248.8477,4180499.607,63191.01898,2.710018772,0.48265969,0.115629128,0.053656345,0.769875723,0.060838803,0.004661442,0.022023936,0.839898612,0.13341601
2014,2,1,18-30,1,115047.7851,1824809.602,37490.72283,3.068700107,0.357365388,0.202998136,0.067219477,0.667484987,0.0622974,0.018283467,0.013664137,0.836663017,0.131389378
2014,2,1,31-55,0,685580.4385,19022093.61,205770.9125,3.331765556,0.477814625,0.072854565,0.038443218,0.886707078,0.001995139,0.005211098,0.009051306,0.982959969,0.002777628
2014,2,1,31-55,1,426486.8408,9577941.639,122309.9462,3.486935069,0.502831899,0.088131347,0.064466595,0.839799041,0.007603017,0.006248754,0.029959888,0.953932851,0.009858507
2014,2,1,56-65,0,208726.1509,5446301.477,68937.32255,3.027767009,0.402662171,0.086676625,0.060089944,0.842866633,0.010366798,0.004648729,0.010575639,0.923293476,0.061482156
2014,2,1,56-65,1,112504.9901,2939202.636,34056.62281,3.303468776,0.338142791,0.066804148,0.135702058,0.797493793,0,0.002531923,0.019012367,0.97845571,0
2014,2,1,66+,0,87249.93625,2038989.084,28200.53063,3.093911154,0.48678837,0.111206295,0.108233948,0.759759953,0.020799804,0.008330071,0.026345969,0.842392091,0.122931869
2014,2,1,66+,1,57086.50899,856965.8995,17838.36305,3.200210065,0.375262012,0.096893707,0.057256526,0.8362582,0.009591567,0.013160798,0.010180738,0.862658222,0.114000242
2015,0,0,0-17,0,8319.339921,113249.8088,2942.163356,1.691031411,2.125234531,0.301326567,0.168222772,0.276861029,0.253589633,0.026156146,0.01947582,0.217253383,0.737114651
2015,0,0,0-17,1,34370.2248,268685.403,11049.26579,2.354237665,1.863377112,0.325964685,0.304691615,0.191296363,0.178047338,0.045677914,0.085982789,0.629121974,0.239217324
2015,0,0,18-30,0,20443.22926,328333.2946,6856.832792,2.981439082,1.289511803,0.246601696,0.159042472,0.376306685,0.218049147,0.012770973,0.02082453,0.665018584,0.301385913
2015,0,0,18-30,1,451408.2028,3977935.505,136770.1433,3.300487898,1.15130615,0.287022,0.410480702,0.117118626,0.185378672,0.037626447,0.156190851,0.309828782,0.49635392
2015,0,0,31-55,0,24259.13456,179662.7499,8905.909198,2.723936886,0.660470122,0.389182825,0.27583567,0.121105279,0.213876227,0.051632044,0.125933606,0.363682362,0.458751988
2015,0,0,31-55,1,326855.5642,2552998.135,101023.7888,3.235431655,1.005452413,0.300792917,0.3660327,0.115075797,0.218098586,0.045681921,0.160685439,0.271704041,0.5219286
2015,0,0,56-65,0,16594.88915,165984.2503,5486.18115,3.02485257,1.343060982,0.375348825,0.288945831,0.171244617,0.164460727,0.05308574,0.096266814,0.260543441,0.590104004
2015,0,0,56-65,1,84608.80237,386250.3333,30253.29471,2.796680599,0.970976591,0.53156552,0.189276388,0.082245561,0.196912531,0.133899993,0.143103793,0.312443216,0.410552997
2015,0,0,66+,0,50393.4525,254377.5811,18463.75397,1.49852998,1.318480031,0.575980835,0.163144367,0.174982095,0.085892704,0.080483136,0.099925377,0.439166976,0.38042451
2015,0,0,66+,1,189365.1653,1111642.992,71922.52812,NA,1.444146975,0.462733697,0.202690269,0.138269427,0.196306607,0.082935219,0.078423403,0.39492012,0.443721258
2015,0,1,0-17,0,6658.521603,108616.993,2794.106894,1.609490886,1.94872535,0.268145042,0.230191107,0.273113925,0.228549927,0.016849462,0.026652158,0.58756139,0.36893699
2015,0,1,0-17,1,27937.94883,140004.6751,10691.08396,1.616348781,1.629832153,0.243601452,0.360384625,0.135069626,0.260944297,0.041855187,0.151284431,0.409876248,0.396984134
2015,0,1,18-30,0,30901.88392,314866.3159,9695.048791,3.18738818,1.023891075,0.393517178,0.144638107,0.290934052,0.170910662,0.037835673,0.034221516,0.609756711,0.3181861
2015,0,1,18-30,1,402194.6248,4307153.825,139080.3254,2.891815385,1.469102979,0.302382673,0.333393252,0.158377719,0.205846355,0.049971242,0.117072589,0.361471753,0.471484416
2015,0,1,31-55,0,26259.40754,540513.6151,10317.75263,2.545070471,0.756379873,0.326701578,0.214755833,0.345614554,0.112928035,0.023961066,0.056647372,0.676330715,0.243060847
2015,0,1,31-55,1,265359.928,1421549.929,80518.28975,3.295647844,1.70068453,0.354764589,0.391700367,0.116513714,0.13702133,0.064310072,0.242283375,0.400447324,0.292959229
2015,0,1,56-65,0,9580.4294,105084.3684,3493.019501,2.742735733,0.939341141,0.346997431,0.198226553,0.210216229,0.244559788,0.040068377,0.044820279,0.519242212,0.395869131
2015,0,1,56-65,1,63779.912,418445.017,22528.34496,2.831096209,0.848712358,0.434677742,0.341773298,0.089995366,0.133553593,0.078168231,0.186980958,0.515495703,0.219355108
2015,0,1,66+,0,16772.1444,144913.9085,5092.191827,3.044300517,0.971781227,0.352180523,0.382017035,0.16567005,0.100132393,0.039224273,0.148259363,0.31462737,0.497888993
2015,0,1,66+,1,67286.48168,273494.2072,21960.85498,0.875390236,1.311163009,0.486313517,0.275267885,0.056061772,0.182356826,0.127102455,0.175757923,0.24240514,0.454734483
2015,1,0,0-17,0,123009.3984,1647621.745,45216.79416,2.720436084,1.890804219,0.195964472,0.257805576,0.421433773,0.12479618,0.019976445,0.034996178,0.78033118,0.164696197
2015,1,0,0-17,1,190418.142,1142707.932,61390.51725,3.101751712,2.150574539,0.246504299,0.340761043,0.286818491,0.125916167,0.04786274,0.098743638,0.654000038,0.199393583
2015,1,0,18-30,0,140874.414,2957425.591,46179.20457,3.050602871,0.686457658,0.147191009,0.069572155,0.732829794,0.050407042,0.011057869,0.010388898,0.90589349,0.072659743
2015,1,0,18-30,1,388602.0816,4038438.884,115621.6394,3.360980553,0.818041585,0.15770449,0.202992804,0.533231635,0.106071071,0.019222339,0.054779577,0.724684267,0.201313818
2015,1,0,31-55,0,525592.2782,8265989.701,137723.4255,3.816288161,0.708814418,0.109977427,0.077490254,0.779001758,0.03353056,0.009155229,0.015480763,0.925108493,0.050255515
2015,1,0,31-55,1,922291.5804,9392306.27,244787.0394,3.767730443,0.713888762,0.206201487,0.202217956,0.544421993,0.047158564,0.027324173,0.062407082,0.798558743,0.111710002
2015,1,0,56-65,0,256565.3884,3472616.884,81650.42622,3.142241875,0.44771744,0.201608996,0.101767414,0.671730329,0.024893261,0.019040342,0.015167647,0.853540768,0.112251244
2015,1,0,56-65,1,273045.2359,2774893.397,79931.93291,3.41597189,0.614229393,0.219596742,0.224109352,0.504002081,0.052291825,0.028724309,0.077234375,0.719969859,0.174071458
2015,1,0,66+,0,328494.3473,3048779.739,105897.5815,3.102000466,0.593399538,0.205963105,0.095685923,0.684703995,0.013646977,0.026354807,0.04459946,0.877205229,0.051840504
2015,1,0,66+,1,407451.9943,3629399.742,118883.1929,3.427330513,0.594090183,0.222056343,0.121713283,0.637780352,0.018450022,0.033253062,0.030778215,0.892492552,0.043476171
2015,1,1,0-17,0,76170.44347,695468.9812,28770.24473,2.647542424,1.773444075,0.230379172,0.244319614,0.369250969,0.156050245,0.025833616,0.051228209,0.504539662,0.418398514
2015,1,1,0-17,1,226059.5909,1470163.26,75063.44405,3.011580321,1.971654246,0.25662111,0.345781683,0.306864535,0.090732672,0.034041262,0.115337146,0.713409563,0.137212029
2015,1,1,18-30,0,132096.7683,2625771.45,48422.00918,2.728031541,0.7201438,0.096762014,0.125642259,0.66374523,0.113850497,0.004776245,0.019701792,0.77926284,0.196259123
2015,1,1,18-30,1,380248.8619,4972820.436,121718.248,3.124008669,0.496242924,0.237833242,0.130550006,0.54749262,0.084124132,0.019288377,0.046379303,0.806000974,0.128331346
2015,1,1,31-55,0,460264.8913,10152816.11,138207.4355,3.330246955,0.51118407,0.123754159,0.082837878,0.764214245,0.029193717,0.007940592,0.026080102,0.907515173,0.058464133
2015,1,1,31-55,1,964710.7344,13703064.59,274342.0565,3.516452223,0.629206369,0.165914379,0.142123672,0.651391719,0.04057023,0.015222003,0.040906664,0.819796931,0.124074402
2015,1,1,56-65,0,231229.9865,3634702.128,71716.87361,3.224206171,0.404480977,0.153692895,0.117116801,0.706626386,0.022563918,0.012481286,0.041311285,0.826435105,0.119772324
2015,1,1,56-65,1,274441.6732,3896940.099,89387.14868,3.070258725,0.463138286,0.201689841,0.137375988,0.611806489,0.049127682,0.018789175,0.052914187,0.775911356,0.152385282
2015,1,1,66+,0,391206.6535,6212221.254,126776.8554,3.085789217,0.622506299,0.138211856,0.124416282,0.718313643,0.019058219,0.011733255,0.040575191,0.830423858,0.117267696
2015,1,1,66+,1,376021.9439,4353480.341,109790.6333,3.424900037,0.603122022,0.193303884,0.128823981,0.66252269,0.015349444,0.026757306,0.062269573,0.8487024,0.06227072
2015,2,0,0-17,0,212678.0957,2517904.322,72736.5285,2.923951694,1.763415415,0.125625372,0.164052507,0.571365029,0.138957091,0.012108692,0.027994702,0.697450252,0.262446354
2015,2,0,0-17,1,145631.0043,1151772.249,47664.9909,3.055303306,1.705768671,0.220002136,0.336720704,0.348416615,0.094860544,0.030622704,0.102096659,0.724879833,0.142400805
2015,2,0,18-30,0,179422.9806,3667459.404,54687.546,3.2808746,0.508843858,0.08686388,0.004374687,0.835170572,0.073590861,0.00574515,0.000428045,0.906265775,0.087561029
2015,2,0,18-30,1,136972.7448,1653255.268,37883.82056,3.615600083,0.826729585,0.206573829,0.120368317,0.560249776,0.112808078,0.024287804,0.032765287,0.75834081,0.184606099
2015,2,0,31-55,0,830809.6719,16246702.02,218035.4634,3.810433673,0.709338934,0.09543906,0.031204301,0.865140062,0.008216577,0.007784178,0.008578642,0.943908922,0.039728258
2015,2,0,31-55,1,469041.6119,6078383.37,127216.6411,3.686951706,0.693409477,0.15907279,0.092672152,0.733035076,0.015219982,0.019094355,0.017872461,0.924311811,0.038721374
2015,2,0,56-65,0,208820.5526,3780526.601,61176.84935,3.413391746,0.288490534,0.157994565,0.030349924,0.810010122,0.001645389,0.017907364,0.008822278,0.96963498,0.003635378
2015,2,0,56-65,1,111148.8546,1737781.027,29642.76848,3.74961113,0.430878324,0.17000824,0.087772761,0.716540808,0.025678192,0.016740226,0.019893888,0.901815903,0.061549983
2015,2,0,66+,0,59458.25279,1082718.321,18537.39398,3.20747635,0.634915185,0.180011876,0.018928204,0.793984145,0.007075775,0.013549244,0.002539717,0.972525901,0.011385138
2015,2,0,66+,1,34099.10702,384197.1207,10708.04631,3.184437762,0.667948894,0.171909925,0.100423333,0.722510164,0.005156577,0.02170556,0.017838872,0.955694654,0.004760915
